time sep mass_bound mass_unbound r1 r2 r3 r4 r6 r10 r15 r20 r30
0.0 1.73 8.163325763318848e-06 1.4574585945171135e-05 0.5947520638480696 0.5947600840528505 0.5947601684075775 0.5947601933925294 0.5947602213583872 0.5947602667945072 0.5947603367336992 0.5947604332125035 0.5947607253028204
56.977083199165875 1.699999121075576 0.0009053930997846259 1.8181962823770765e-05 0.5938594483944349 0.5947649170209506 0.5947678872532621 0.5947682911266385 0.5947684999042216 0.5947686994151411 0.594768872298991 0.5947690266810791 0.5947693461443454
81.44134421922482 1.59999405340089 0.0028197928499777416 0.00041761498550541107 0.5915496443873863 0.5941115805707108 0.5943510222038464 0.5944862530485817 0.5946614580343673 0.5947500679255239 0.5947695835214828 0.5947731779624392 0.5947737397277214
93.96059608324882 1.4999912835897802 0.004494884974162925 0.0010020248659473804 0.5892843047294799 0.5929487822652802 0.5932605873082016 0.593491629255078 0.5938249724638474 0.5944509843739564 0.5947392568400721 0.5947615221746887 0.5947679835700644
97.8282909073978 1.399985895581895 0.006453143708420398 0.0012319455055176858 0.5871014582464319 0.5922995332999134 0.5929379107533306 0.5932383194141923 0.5935837572559887 0.5941496679368058 0.5947090794137054 0.5947630007036214 0.5947732963171612
101.16812954601576 1.299985066345728 0.008910272659431676 0.0014294424854887485 0.5844516769200098 0.5914526065273596 0.5923253729681424 0.59281919051341 0.5933894760229526 0.5939230124466214 0.594620842242251 0.5947619612610909 0.5947777987993443
102.73136004129334 1.2499968478364853 0.011263626221188781 0.0015328711592315076 0.581997414543091 0.5911831446049497 0.5920681454945282 0.5925692381249622 0.5932692175555127 0.5938414701283772 0.5945465039342452 0.5947602124630079 0.5947799126464377
102.73137601571862 1.2499968370324024 0.011263636378098815 0.0015328893159074427 0.5819973888146872 0.5911831424887123 0.5920681457069813 0.5925692383005107 0.5932692183756691 0.5938414719337609 0.5945465056157389 0.5947602149977579 0.5947799152266541
102.73139199013538 1.2499968262283252 0.01126366373031341 0.0015328902777086931 0.581997363033424 0.5911831403194832 0.5920681458665109 0.5925692384232477 0.5932692191430707 0.5938414736865388 0.5945465072447771 0.5947602174800841 0.5947799177544425
103.72110571469638 1.1999700917219023 0.01306946998748518 0.001655294315326566 0.5800708379020891 0.5907774131717918 0.5919232590098665 0.5924297688430451 0.5931368741403747 0.5937972130373723 0.5944894394216195 0.5947583121843185 0.5947812663967458
105.00188803340569 1.099956379924061 0.016216374940184828 0.0018355262352924215 0.5767541217469483 0.5900677911375911 0.5915829533406927 0.5922743778103035 0.5929429166034828 0.5937497753798041 0.5944151575412869 0.5947614853390052 0.5947911727637283
105.97796091317822 0.9999327089167135 0.019455867598235078 0.0019526363670813948 0.5734040030558137 0.5894285948419428 0.5912003785629381 0.5921353638671855 0.5928257272826133 0.5937088132690325 0.5943557151329831 0.5947588076622198 0.5947972322588987
106.8250672916327 0.8999127591560532 0.023828371474097818 0.002832803282092695 0.5681626705048001 0.588805735748837 0.5908581241818104 0.5918604497356903 0.5927497222216315 0.5936739283516765 0.5943131651798049 0.5947593805964422 0.5948081993158473
107.52093614868298 0.799901942457664 0.028973296204608843 0.004520830906042115 0.5613497109745025 0.5874687706335864 0.590544776161491 0.5916144077334654 0.5927061874201115 0.5936533405070078 0.5942913135827125 0.5947686919111896 0.5948278824756056
108.07223624539002 0.6999231501283023 0.03469148465823146 0.005792390665274246 0.5543806491936614 0.5855251145344311 0.5900907461156264 0.5914211404036961 0.5926720105159106 0.5936398352949976 0.594279086662319 0.5947794912696831 0.5948483063336762
108.63165004915852 0.599975913156889 0.04258061501710816 0.006898405021351743 0.5454375878456752 0.5829605487674647 0.5890640206021774 0.5911906238194611 0.5926623514233534 0.5936564478538835 0.5942958512073608 0.5948202681910995 0.5949000827700359
