time sep mass_bound mass_unbound r1 r2 r3 r4 r6 r10 r15 r20 r30
0.0 2.06 8.169271309862437e-06 1.4568640398627553e-05 0.5947520638480696 0.5947600840528505 0.5947601684075775 0.5947601933925294 0.5947602213583872 0.5947602667945072 0.5947603367336992 0.5947604332125035 0.5947607253028204
346.1663308970737 2.000000282408714 0.004381821706968612 0.00017127168547559354 0.5902485427223126 0.5923253597398414 0.5929437187438565 0.5930623759929253 0.5932567459173181 0.5936883173166617 0.594161375258316 0.5944221202524991 0.5946469278226234
498.72237275288234 1.8999993993315345 0.01144957121405438 0.0005003313938899904 0.5828103664836628 0.5868683371326888 0.5885464927172728 0.5889505068352935 0.5896239649171604 0.591124840843386 0.592511757210259 0.5933000022849726 0.5940687661604565
530.5081453061151 1.7999972032387002 0.01712383006250984 0.0008063596447051698 0.5768131428563583 0.5834161565423793 0.5854147538515502 0.5862932519070269 0.5874808515872022 0.5897619695763416 0.5917465476400816 0.5927965033636471 0.5938304499759419
545.6343078183986 1.699993835557163 0.0241518535919949 0.0013808665611343277 0.5691963708714824 0.5786648056602828 0.5818699631493041 0.5834284444623387 0.5853632494871007 0.5887563181343755 0.5912691045628437 0.5924771921841853 0.593690746760448
552.4350599948425 1.59999474460129 0.03095348579274066 0.002060071194775875 0.5617140416710681 0.5743480629734621 0.5788181771592688 0.5810686923088259 0.5838318246777398 0.5880479707516907 0.590993018491096 0.5923332174618592 0.5936202361194245
556.1843751039426 1.4999893920142955 0.037792182977772856 0.0031811271877315544 0.5537619196215545 0.5689615428324031 0.5752473436430866 0.5791272913752742 0.5826492792195425 0.5875620504240927 0.5908449953726832 0.5922536567035495 0.5935917512804381
558.2331509134126 1.3999715722380779 0.04396169730799929 0.005449670150680951 0.5453415180874861 0.5639926830045363 0.5720455802835199 0.5769764705009633 0.5817873711767575 0.5872863181859597 0.5907581024241744 0.5922194758481523 0.593586406544893
559.5387188388406 1.2999608590667657 0.04869479047325159 0.009252358098823186 0.5368171638773458 0.5589475395278843 0.5689341970111834 0.5752303968582649 0.5812083382925535 0.5871267040464666 0.5906980619863864 0.5921965936160427 0.5935818137160311
560.0344866513163 1.249995823641189 0.05033830854871178 0.011993612650345046 0.532437196925504 0.5564037800490552 0.5674527771297697 0.5743937310914551 0.5809601178662274 0.5870608427105821 0.5906765773384075 0.5921883050375465 0.59358048301886
560.0345000562355 1.2499941251316888 0.05033835743856022 0.011993691761996043 0.5324370707300952 0.5564037082613679 0.5674527337504008 0.574393709218662 0.580960112282885 0.5870608425132585 0.5906765784401625 0.5921883064911113 0.5935804846597575
560.4575267079999 1.1999485304346975 0.05132429996022448 0.015496020471779169 0.527954815822415 0.5538844602210922 0.5659752333997261 0.5736193403237672 0.5807243962968548 0.5870007641299299 0.5906604159700874 0.5921832565652929 0.5935813190267141
561.1409959058319 1.099929579217407 0.053341276621951594 0.022837290469911644 0.5186164015388119 0.5489612331160975 0.5630126892394772 0.5721644640060661 0.5801810415179527 0.5869020584900155 0.5906435763912441 0.5921854842155064 0.5935929780150557
561.670736031119 0.9999420054407782 0.05542903297388287 0.03013384299676106 0.5092581649218122 0.544086050095777 0.5600240230992344 0.5708046163296678 0.5795387063556298 0.586829801963555 0.5906388171784291 0.5921980313802074 0.5936129562644334
562.0904695214675 0.8999182916293551 0.05752646017203442 0.036763919269551915 0.500547494959532 0.5393430431320209 0.5572650737802107 0.5695067685034579 0.5789517333074427 0.586768378043276 0.5906288894578566 0.5922040846360042 0.5936251447102023
562.4292409648835 0.7999147474282498 0.06012341133089285 0.04253589769385445 0.4922160938486989 0.5349352348773844 0.5547529558430631 0.5682654874909026 0.5785059109646951 0.5867432590303805 0.5906432929697045 0.5922327795777095 0.5936590443446965
562.7061089649472 0.6999222864943507 0.06304954891551923 0.04855468012901051 0.4833032806634063 0.5306684713519582 0.552457386762234 0.5670669477085853 0.5780970089732453 0.5867234274099071 0.5906557006563764 0.5922575151798252 0.5936882506522524
562.9362618361959 0.5999942107451379 0.0663880196708108 0.054826692587343434 0.4737335979750663 0.5266220979789217 0.5503535209532042 0.5658515450452413 0.5777452777129434 0.586719761455597 0.5906798153802593 0.592292024130099 0.5937266577765935
