time sep mass_bound mass_unbound r1 r2 r3 r4 r6 r10 r15 r20 r30
0.0 1.6 2.595957934399564e-05 0.0004464255958262587 0.3256809761390525 0.3257059448436573 0.325706779002333 0.3257071432752665 0.3257076665995254 0.3257087316370487 0.32571060827085285 0.32571337274497913 0.3257221556290262
15.000810760513183 1.6000000038107751 0.00021769133642989504 0.00044648800051370153 0.32550207556371735 0.32571836426102685 0.32571947563109016 0.3257199154980269 0.325720519365271 0.3257216088557054 0.32572348644037613 0.3257262511780183 0.325735053699544
123.78287743448722 1.4999985440089558 0.0008332046925902087 0.0018570056967123336 0.32342033850537333 0.323902503759886 0.3240121208753999 0.3240967149604855 0.32426000496354335 0.32453248604290674 0.32485409820754807 0.32517044602427886 0.3255279398473698
159.1603407078022 1.3999973171446147 0.001209768462994497 0.003891802985455404 0.32097403889897075 0.32169661446537295 0.3219088719220518 0.32206672679841214 0.32237470423332565 0.3229656373010348 0.3235998875635169 0.3241506783034754 0.3249777253057304
175.72396600662407 1.2999930605241192 0.0017971980122974598 0.006157962072886896 0.31810026418780324 0.3194357141200919 0.31986883151835244 0.3201924731071419 0.32073108510623544 0.32149727568500736 0.3224415142037051 0.323286765921447 0.3244009935723809
181.02560313624016 1.2499947261791167 0.002294406529866921 0.007228672846477542 0.3165221134751997 0.31828053613790364 0.3188079717475693 0.3191842056377215 0.3198320298400803 0.32083580127668276 0.3218951010047652 0.3228561250617486 0.3241691406619225
181.02562197540985 1.2499944994816332 0.0022943954434259187 0.007228691123098489 0.3165221167798722 0.31828054176491155 0.3188079780066839 0.31918421230949556 0.3198320368443941 0.3208358091045469 0.3218951090960622 0.32285613396649676 0.32416915029163795
184.3204998904368 1.1999904815633342 0.0027459372819184378 0.008250535325751906 0.3150418251451173 0.3172560145945688 0.3179333004196217 0.31841791386671825 0.31916222440249925 0.32031490673916496 0.32145030738974595 0.32255029823609016 0.3239951702759264
189.2043004289692 1.099989320597059 0.003571361815071267 0.01022599258667773 0.3122299358286182 0.31506823795553374 0.3160217116561644 0.3166994673665389 0.31782426703198846 0.31936816247789385 0.32077489880943316 0.3220216152905159 0.32373518290995423
192.3910055661275 0.9999845988573807 0.0043035224245338835 0.012200735733051967 0.3095158929495096 0.31291828657715437 0.3142274671017627 0.31517426343533267 0.31653765574719234 0.3185217257103634 0.32024356829198075 0.3215335413195384 0.3235644044320847
195.00349174226966 0.8999629393350017 0.005440693507339663 0.014984814237066638 0.30558458928729976 0.3104895023115617 0.3122945324785776 0.3134191709299708 0.3151650062862306 0.31763982332389107 0.31972663830583825 0.3210804219077454 0.32339343996726316
196.42516891072643 0.799956323493672 0.006476605661438933 0.017734234257400103 0.30179966174913153 0.30813243425703524 0.31056020235803594 0.3122440143859294 0.31424678954384444 0.31707144337518545 0.31939937354803116 0.32084934878864096 0.3232917464052274
197.39205591464693 0.6999435128672316 0.007855157925065852 0.02051484098093671 0.2976413797204625 0.3057680941414774 0.30884163495789657 0.31094046859146973 0.31358000885466025 0.31664564963962033 0.3191442510165772 0.3206931553399438 0.3232161922212904
198.23240375881275 0.5999762695728903 0.01030568227503524 0.02421968178854005 0.29149797080668477 0.30295406567138 0.30676408023957247 0.30941950153778663 0.3128571063488218 0.3162370607450983 0.3189064988939149 0.3205629988604206 0.3231567103482014
