time sep mass_bound mass_unbound r1 r2 r3 r4 r6 r10 r15 r20 r30
0.0 1.73 8.162576043840645e-06 1.4575335664649325e-05 0.5947520638480696 0.5947600840528505 0.5947601684075775 0.5947601933925294 0.5947602213583872 0.5947602667945072 0.5947603367336992 0.5947604332125035 0.5947607253028204
62.13615743028523 1.6999995409387167 0.0018186438290008454 2.9893914728910933e-05 0.59299033855986 0.5947433074234647 0.5947685137227077 0.5947807520887827 0.5948005778809413 0.5948198340619328 0.5948240929629354 0.5948243702103294 0.5948246541161928
73.82089103621165 1.699998609894286 0.0018741744907522769 3.4123238353376795e-05 0.5929295310236758 0.5946891767952769 0.5947299870296013 0.5947445813633463 0.5947674118130867 0.5948016194962941 0.5948200811998964 0.594823009393035 0.5948236511276312
85.76831397439238 1.6999988747522843 0.0020002762069811844 4.1527963853865466e-05 0.5927962464622263 0.5946124638224264 0.5946643977775155 0.594685559710956 0.5947242545888831 0.5947808286921148 0.5948094474781794 0.5948209202876279 0.5948238398225013
176.21562653965714 1.5999980636826219 0.004378270217517385 0.00020097145617525822 0.590241665966563 0.5929733434859351 0.5932158095364376 0.5933511275258642 0.5935663836422926 0.5941246700170547 0.5945466234144179 0.5946898053856627 0.5947716196079852
191.24486184359193 1.4999896526068435 0.006550159242834095 0.0006760477941118079 0.5875966143919862 0.5912788596079331 0.5919314985150229 0.5923735105019872 0.5929849512767567 0.5938435590918408 0.5944677442107935 0.5946469998625077 0.5947587146096371
196.07450727812247 1.399983415878676 0.008093151398954945 0.0021199244655228915 0.5846105442366897 0.5894629004553735 0.5906118636108448 0.5914265119088565 0.5924752966046622 0.5937413787359338 0.594430546118993 0.5946330485189506 0.594754078232411
198.44443187680608 1.2999678705784767 0.00968406050319397 0.0036691801436820877 0.581469464005414 0.5876590349621513 0.5893473580812045 0.5904905611537956 0.5920298104666067 0.5936690764500321 0.594406654505902 0.5946247353226587 0.5947502780017426
199.24624028781523 1.24997665049423 0.010595484245677647 0.004457371215613566 0.5797715303111673 0.5867612328985544 0.5887573121626424 0.5900521929357088 0.5918353896916092 0.5936420345882775 0.5944001392096772 0.594623796253738 0.5947509544356416
199.24625645799944 1.2499764077295048 0.010595459544561812 0.004457436316808762 0.5797714932521668 0.5867612157869312 0.5887573020524771 0.5900521868128292 0.5918353885576266 0.5936420373156486 0.5944001423833595 0.5946237995414876 0.5947509577564041
199.8994176932073 1.1999570073806372 0.011592751759206092 0.005274445565055434 0.5779587930230504 0.5858713388380354 0.5881733984806267 0.5896441720580758 0.5916296141956305 0.5936177362602287 0.5943949209023914 0.5946232350223872 0.5947517388627341
200.908552113141 1.099916785421871 0.013757314378109032 0.007021464376253078 0.574052306184216 0.584108804832312 0.5870334989152168 0.5888973115759185 0.5912434264244107 0.5935778368986905 0.5943892389100778 0.5946249711760622 0.594755575081791
201.65404416655753 0.9999121815113855 0.01590492033607452 0.009084776143715067 0.5698448305147604 0.5823554761437769 0.5859466136435174 0.5881827559595959 0.5908655207945607 0.5935414057045338 0.5943844626864574 0.5946259701829754 0.5947580924876862
202.2278021462925 0.8998811547504859 0.017686922413685448 0.011284808491287145 0.5658667630877781 0.580570107204677 0.5848989214560696 0.5874878146086396 0.5905102900751382 0.593508495946745 0.594381922387935 0.5946281015677854 0.5947613379647143
202.68702753197755 0.7998818814676096 0.01968301795783483 0.013366657979950429 0.5617959320222214 0.5786982555132864 0.5838641924660924 0.5868312606753844 0.5901979417464923 0.5934817146457142 0.5943837314650942 0.5946337768054636 0.5947678549057435
203.0705163154833 0.6999199706089508 0.022053383096274703 0.015572661893414554 0.5572357980855245 0.5767185622253678 0.5828143187267142 0.5861848708288976 0.5899240799595826 0.5934663415345578 0.5943954767551816 0.5946488241770324 0.5947835681142767
203.4137565841674 0.5999637469319271 0.025011308156165944 0.017856798064368726 0.5520203465277174 0.5746447317751366 0.5816547414732373 0.5855083280742925 0.5896582888128381 0.5934615296236558 0.5944179890814185 0.5946743661582118 0.5948096864870385
