time sep mass_bound mass_unbound mass_bound_rL1 mass_unbound_rL1 rL1 r1 r2 r3 r4 r6 r10 r15 r20 r30
0.0 1.55 2.626689344073405e-05 0.0004461182817295202 2.561257714133362e-06 0.0004461182817295202 0.32570468177477896 0.3256809761390525 0.3257059448436573 0.325706779002333 0.3257071432752665 0.3257076665995254 0.3257087316370487 0.32571060827085285 0.32571337274497913 0.3257221556290262
79.77449409872243 1.4999993838155192 0.0009863933644058027 0.0006863973523621712 0.0007272791038553344 0.0006863973523621712 0.3247288610515611 0.3244697467910109 0.32482403412529626 0.32491247431496356 0.32498084945089417 0.32510552349123945 0.325345010529898 0.32555471964550686 0.3256582522421846 0.32573326538892367
132.29615428520393 1.3999980998969437 0.002326674357529478 0.0014816201168348015 0.002049492730211497 0.0014816201168348015 0.3225643394534789 0.32228715782616146 0.3227445727886461 0.32291466142034636 0.32305197832885996 0.3233201603575368 0.32385658938107115 0.3246961815640216 0.32519747003673144 0.3255136423313611
153.44584188067165 1.2999949526493815 0.0029541583067426917 0.0031641890312914373 0.002608977456642393 0.0031641890312914373 0.3202969276411835 0.319951746791083 0.32065601093551566 0.32096944478121026 0.32121929404817945 0.32165889278848525 0.3224140423801568 0.3235478681742079 0.32474573035606874 0.3253687436912591
159.43024094385714 1.2499957019975145 0.0031815888395529744 0.004162928499317249 0.0027680840292532045 0.004162928499317249 0.3191288463695187 0.31871534155921893 0.319670781940451 0.32007983321298805 0.3203912561028125 0.3209133400486048 0.32180402767311855 0.3229507924200972 0.3245103176300508 0.3253158966153284
159.4302590528284 1.2499956786207795 0.0031815781418930216 0.004162943994842156 0.002768072788198108 0.004162943994842156 0.3191288515575457 0.3187153462038508 0.3196707877877092 0.3200798396093012 0.3203912626450336 0.32091334702917523 0.3218040352191768 0.32295079999416637 0.32451032618566655 0.32531590592668286
163.86616914772424 1.1999931503948393 0.0034856863912379314 0.005176561677019706 0.00298328715922921 0.005176561677019706 0.317892961904497 0.317390562672488 0.31867102880729486 0.3192036481524238 0.3195994849318787 0.320231305086783 0.3212733630958762 0.3224873915504231 0.32422100972832746 0.3252751783401596
169.86026202985565 1.099990843105461 0.004220021303469641 0.007056688553681284 0.0037116772614433293 0.007056688553681284 0.31527116776400166 0.3147628237219753 0.31683230750253566 0.3175644857375744 0.3181006889802003 0.3189815521826497 0.3203314517385889 0.3217759406171111 0.32351406968630225 0.32521029954950864
173.67060244931193 0.9999822369635032 0.0049577153555230725 0.008912827187167901 0.0049577153555230725 0.008912827187167901 0.31216080253473916 0.31216080253473916 0.315007147354642 0.3160504996314996 0.3168230096233956 0.3179012225548835 0.3195525781892731 0.3212251327959252 0.3229217079895742 0.32516302996420354
176.29156266720142 0.8999755168302541 0.005939096709887088 0.011054248967440483 0.005939096709887088 0.011054248967440483 0.30903663647210333 0.30903663647210333 0.3130062620509664 0.31452020204815867 0.3155501012150057 0.31697728930865327 0.3189014269741263 0.32079706542608205 0.3225147028084142 0.3251303549486941
178.06863193500365 0.79995761859071 0.007255150577537394 0.013415590847412565 0.007255150577537394 0.013415590847412565 0.3053604173500245 0.3053604173500245 0.31097549253958046 0.3129043007765223 0.31425731309633614 0.3161052848394442 0.31840579663840374 0.32047315134711846 0.32224734147940676 0.32510667920593106
179.22267087198207 0.6999554424362131 0.008658826836431979 0.016288322745392915 0.008658826836431979 0.016288322745392915 0.30108302773011336 0.30108302773011336 0.30867800264539197 0.3114951492089416 0.31315900256055046 0.31542644363735634 0.3180242172492737 0.3202385152228392 0.3220693277598277 0.32508868782332645
179.9759037808103 0.599976517630815 0.010327977441708434 0.01937601232002835 0.010327977441708434 0.01937601232002835 0.2963335572368561 0.2963335572368561 0.306343484618396 0.3100083650739961 0.3122660221453521 0.3148686885748783 0.31776011978226937 0.32006979635268423 0.3219557196536592 0.32508404996250456
